,Author,Quotes,Likes,Tags
1360,Shahenshah Hafeez Khan,"“The biggest waste of time remains the time spent in thinking that people responsible for our misery will one day suffer the consequences; because it wrecks us more than them by constantly running in our mind, blocking entry to any positive thought.”",0,"['blaming-others,', 'motivational,', 'positive-thinking,', 'sadness']"
1361,Janushi Raichura,"“Light is used when it is dark, but if we brighten up our lives, we'll not need the light”",0,"['inspirational,', 'light,', 'motivational,', 'soul,', 'spiritual']"
1362,Lailah Gifty Akita,"“New Year, New things!”",0,"['inspiring,', 'motivational,', 'new-year']"
1363,Verliza Gajeles,“Teach yourself to be grateful no matter how little you have or receive. That's the first step to contentment. Self-discipline is the key. ”,0,"['contentment,', 'contentment-quotes,', 'grateful,', 'gratefulness-quotes,', 'inspirational,', 'inspirational-quotes,', 'learn-to-be-happy,', 'motivational,', 'motivational-quotes,', 'self-discipline']"
1364,Kmac El /bey,"“Strive For Perfection, cause perfection cannot be reached. But, grind like it exists so that you always do better than your best effort.”",0,"['13love,', 'inspirational,', 'motivational,', 'wisdom']"
1365,Affinity Soul,“Walk,0,"['change-the-world,', 'determination,', 'inspirational,', 'life-changing,', 'motivational,', 'powerful,', 'self-realization,', 'soul-purpose,', 'spirituality,', 'world']"
1366,Affinity Soul,“Walk,0,"['change-the-world,', 'determination,', 'inspirational,', 'life-changing,', 'motivational,', 'powerful,', 'self-realization,', 'soul-purpose,', 'spirituality,', 'world']"
1367,Affinity Soul,“Walk,0,"['change-the-world,', 'determination,', 'inspirational,', 'life-changing,', 'motivational,', 'powerful,', 'self-realization,', 'soul-purpose,', 'spirituality,', 'world']"
1368,Torron-Lee Dewar,“New Year,0,"['higher-self,', 'motivational,', 'new-me,', 'new-year,', 'new-year-s-resolutions,', 'new-years-eve,', 'new-years-resolution,', 'transformation']"
1369,Manjiri Prabhu,"“Motivation is like a breath of fresh mountain air – invigorating. And it is largely dependent also on your goal – the destination of your life. So, if you fix your goal and are excited about it, motivation will automatically appear. And finally, of course, if you practice the DOGtrine of Peace, motivation will flourish!”",0,"['inspirational,', 'motivational']"
1370,Manjiri Prabhu,"“I began writing this book in 2007 and it has been a series of challenges from day one…I wanted it to be a complete book, filled with my own experiences with dogs for the past 30 years as well as different voices from different fields across the globe & their experiences.”",0,"['inspirational,', 'motivational']"
1371,Anuj Jasani,“If you will understand that you are capable of doing anything in this world then you will never be disappointed with your failure.”,0,"['dreams,', 'entrepreneurs,', 'entrepreneurship,', 'failures,', 'goals,', 'motivational,', 'risk,', 'startups,', 'success,', 'vision']"
1372,Anuj Jasani,“To achieve your dreams you have to work till you achieve your dreams.”,0,"['actions,', 'dreams,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'success,', 'truth,', 'vision,', 'work']"
1373,Anuj Jasani,“Your actions and discipline will define your future.”,0,"['actions,', 'discipline,', 'dreams,', 'entrepreneurship,', 'failures,', 'future,', 'motivational,', 'startups,', 'success,', 'truth']"
1374,Anuj Jasani,“Fear is the killer of immature dreams.”,0,"['actions,', 'dreams,', 'entrepreneurship,', 'failures,', 'fear,', 'goals,', 'innovation,', 'inspirational,', 'motivational,', 'success']"
1375,Anuj Jasani,"“No matter what situation you are in in your life, if you have a great vision to achieve your dreams, you will achieve your dream in any circumstance.”",0,"['actions,', 'discipline,', 'dreams,', 'entrepreneurship,', 'goals,', 'inspirational,', 'life,', 'motivational,', 'success,', 'vision']"
1376,Anuj Jasani,“If you have strong faith in your vision then get ready to fail a million times to reach your destination.”,0,"['dreams,', 'entrepreneurship,', 'failures,', 'goals,', 'inspirational,', 'motivational,', 'startups,', 'success,', 'vision']"
1377,Anuj Jasani,“Failure stories are successful only when that unsuccessful person becomes successful.”,0,"['actions,', 'entrepreneurship,', 'failures,', 'inspirational,', 'motivational,', 'story,', 'storytelling,', 'success,', 'truth']"
1378,Anuj Jasani,“Your story is really inspirational you just need to be successful to inspire people all over the world.”,0,"['actions,', 'entrepreneurship,', 'failures,', 'inspirational,', 'motivational,', 'story,', 'storytelling,', 'success,', 'truth']"
1379,Anuj Jasani,“Do a million things in your 20s but focus on one thing once you enter your 30s.”,0,"['actions,', 'discipline,', 'entrepreneurship,', 'focus,', 'goals,', 'inspirational,', 'motivational,', 'skills,', 'success,', 'talent']"
1380,Robert Greene,“Express what others are afraid to express and they will see great power in you.”,2,"['inspirational,', 'motivational,', 'power,', 'quote,', 'quote-of-the-day,', 'robert-greene,', 'self-help,', 'the-art-of-seduction']"
1381,Abhijit Naskar,"“If you love me I am in your heart, if you hate me I am in your head, either way it's flattering to know that you can't spend a moment without me.”",1,"['brainy-quotes,', 'criticism,', 'criticism-and-attitude,', 'haters,', 'haters-beware,', 'haters-gonna-hate,', 'haters-quotations,', 'haters-quotes,', 'inspiring,', 'motivational']"
1382,Anuj Jasani,"“I have chosen entrepreneurship over music, singing, acting and art because there is hustle everywhere but that hustle is for your own achievements, only entrepreneurship is something where you try to make other people successful.”",0,"['art,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'startups,', 'success,', 'vision']"
1383,Anuj Jasani,“The journey of making the right decision begins with making the wrong decision.”,0,"['decision,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'journey,', 'life,', 'motivational,', 'relationships,', 'startups']"
1384,Anuj Jasani,“You must know that you cannot take anything with you when you are dying. And by the way slowly you are dying everyday.”,0,"['death,', 'entrepreneurship,', 'inspirational,', 'life,', 'money,', 'motivational,', 'philosophy,', 'sharing,', 'spirituality,', 'truth']"
1385,Anuj Jasani,"“Those who do not know the value of freedom or who think that something is more important than their freedom, they commit crimes.”",0,"['crime,', 'ethics,', 'freedom,', 'inspirational,', 'life,', 'motivational,', 'success,', 'time,', 'truth,', 'wisdom']"
1386,Anuj Jasani,“Social and Spiritual Entrepreneurship is the Future of Entrepreneurship.”,0,"['entrepreneurs,', 'entrepreneurship,', 'inspirational,', 'life,', 'motivational,', 'social,', 'spirituality,', 'startups,', 'success,', 'vision']"
1387,Anuj Jasani,“Entrepreneurs can change people's lives but spiritual entrepreneurs can give new life to people.”,0,"['entrepreneurs,', 'entrepreneurship,', 'inspirational,', 'life,', 'motivational,', 'social,', 'spirituality,', 'startups,', 'success,', 'vision']"
1388,Anuj Jasani,“Work for building the nation not just your home.”,0,"['dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'nation,', 'vision,', 'wisdom,', 'work']"
1389,Anuj Jasani,“If you think you have entrepreneurial mindset then you should quit your job and start hiring people for your startup.”,0,"['actions,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'mindset,', 'motivational,', 'startups,', 'success']"
1390,Anuj Jasani,“Your frequent failures are the result of your persistent bad habits and undisciplined life.”,0,"['discipline,', 'entrepreneurship,', 'failures,', 'habits,', 'inspirational,', 'life,', 'motivational,', 'success,', 'truth,', 'wisdom']"
1391,Anuj Jasani,“Understanding why you got success or failure is more important than any success or failure.”,0,"['discipline,', 'entrepreneurship,', 'failures,', 'habits,', 'inspirational,', 'lesson,', 'life,', 'motivational,', 'success,', 'wisdom']"
1392,Anuj Jasani,“No one will appreciate your words so make your words your world.”,0,"['actions,', 'appreciate,', 'ethics,', 'inspirational,', 'life,', 'motivational,', 'reality,', 'success,', 'wisdom,', 'world']"
1393,Anuj Jasani,“It is a great experience to be a monk to give up the fake life and embrace the real life.”,0,"['embrace,', 'experience,', 'god,', 'inspirational,', 'knowledge,', 'life,', 'monk,', 'motivational,', 'spirituality,', 'wisdom']"
1394,Anuj Jasani,“Focus on using your life to the highest potential.”,0,"['actions,', 'awareness,', 'experience,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'potential,', 'spirituality,', 'wisdom']"
1395,Anuj Jasani,"“If you wake up early in the morning, your chances of being successful increase to 90%.”",0,"['5am,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'life,', 'morning,', 'motivational,', 'success']"
1396,Anuj Jasani,“A bad day doesn't mean a bad week or a bad month or a bad year.”,0,"['bad-day,', 'experience,', 'faith,', 'hope,', 'month,', 'motivational,', 'relationships,', 'time,', 'week,', 'year']"
1397,Anuj Jasani,"“Instead of doing a hundred things, do one thing a hundred times.”",0,"['actions,', 'consistency,', 'entrepreneurs,', 'entrepreneurship,', 'focus,', 'goals,', 'inspirational,', 'motivational,', 'startups,', 'time']"
1398,Connor Franta,“Growth redefines itself without permission.”,0,"['growth,', 'inspirational,', 'motivational']"
1399,Clint Mello,"“Today is the only day, Seize it!”",0,"['inspirational,', 'motivational']"
1400,Clint mello,“Life Is only enjoyed in the Today. Do not let your TODAY be stolen by the,0,['motivational']
1401,Dr Purushothaman Kollam,“Our life is an uncertain journey & this uncertainty makes our life very unique”,0,"['journey-of-life,', 'life-lessons,', 'life-quotes,', 'motivational,', 'spirituality,', 'uncertainty,', 'uniqueness']"
1402,Dr Purushothaman Kollam,"“Unless & until we understand the meaning of life, our life is totally empty”",0,"['emptyness,', 'life,', 'life-lessons,', 'motivational,', 'success-quotes,', 'understand']"
1403,Lailah Gifty Akita,“Don't despair nor be discouraged.”,0,"['discouraged,', 'dispair,', 'motivational']"
1404,Marpheen Chann,"“Changing hearts and minds requires humbleness, empathy, and understanding. It requires that we maintain our optimism about other people and their ability to evolve and change. It means not giving up hope that they may one day have a change of heart. It means appealing and calling to that deep human longing for dignity and equality that echoes in each of us—that childlike innocence, openness, and inclination to embrace the unknown.”",0,"['change,', 'empathy,', 'equality,', 'inspirational,', 'motivational,', 'understanding']"
1405,Manikandan,“Life is a one-way path without a return ticket.”,0,"['inspirational,', 'motivational,', 'philosophy,', 'wisdom']"
1406,Reed Abbitt Moore,“If insanity is doing the same thing over and over again and expecting a different result then sanity is to change what you are doing until you see the result that you want.”,0,['motivational']
1407,Brajesh Kumar Singh,"“I can be both nice and bad, you get the side you deserve.”",0,"['attitude,', 'best-quotes,', 'blogger-brajesh,', 'brajesh-kumar-singh,', 'brajesh-quotes,', 'motivational,', 'quotes-by-brajesh']"
1408,Brajesh Kumar Singh,“Never settle with average.”,0,"['attitude,', 'best-quotes-ever,', 'blogger-brajesh,', 'brajesh-kumar-singh,', 'life-lessions,', 'motivational,', 'motive,', 'quotes-by-brajesh']"
1409,Lailah Gifty Akita,"“In times of difficulties, do not get discouraged.”",0,"['difficulties,', 'discouraged,', 'motivational']"
1410,Anuj Jasani,“Crazy people are extremely talented and they live their lives with the highest amount of clarity and confidence and this is the main reason why they seem like crazy”,0,"['clarity,', 'confidence,', 'crazy,', 'entrepreneurs,', 'entrepreneurship,', 'inspiration,', 'life,', 'motivational,', 'talent,', 'truth']"
1411,Anuj Jasani,“Living a spiritual life is the most beautiful experience ever on this planet”,0,"['experience,', 'happiness,', 'inspirational,', 'knowledge,', 'life,', 'monk,', 'motivational,', 'spiritual-life,', 'spirituality,', 'truth']"
1412,M.Rehan Behleem,“The tree that bends down escapes the storm...!!!”,0,"['bend,', 'escape,', 'motivational,', 'motivational-quotes,', 'storm,', 'tree,', 'trees']"
