,Author,Quotes,Likes,Tags
2531,Brian Andreas,"“Your job is to focus on my personal happiness, she said, & I've got big plans, so break time is over. ”",127,"['friendship', 'humor', 'story-people']"
2532,Graham Parke,“I'm looking into my past lives. I'm convinced some of them still owe me money.”,121,"['humor', 'philosophy', 'weird']"
2533,Rick Riordan,"“Fortunately, we did most of our athletic stuff inside, so we didn't have to jog through Tribeca looking like a bunch of boot-camp hippie children.”",118,['humor']
2534,Allie Brosh,"“On a fundamental level, I am someone who would throw sand at children.”",115,['humor']
2535,Steven Wright,"“I couldn't repair your brakes, so I made your horn louder.”",112,['humor']
2536,Julie Garwood,"“I am ever a gentle maiden,"" she shouted. ""Damn if I'm not.”",111,"['honor-s-splendour', 'humor', 'julie-garwood', 'romance-novels']"
2537,Shel Silverstein,“There's a Polar Bear,105,['humor']
2538,Ellen DeGeneres,"“Now,I'm no scientist,but I know what endorphins are. They're tiny little magical elves that swim through your blood stream and tell funny jokes to each other. When they reach your brain,you hear what they're saying and that boosts your health and happiness. ""Knock Knock... Who's There?.. Little endorphin... Little endorphin who?... Little Endorphin Annie."" And then the endorphins laugh and then you laugh. See? Its Science.”",105,"['humor', 'science']"
2539,Dark Jar Tin Zoo,"“Our love was a two-person game. At least until one of us died, and the other became a murderer. ”",105,"['death', 'funny', 'game', 'humor', 'life', 'love', 'murder', 'relationships', 'word-junkies']"
2540,Morrissey,“Sing your life; any fool can think of words that rhyme.”,103,"['humor', 'life', 'lyrics', 'music', 'poetry']"
2541,Darynda Jones,“His gaze slid over me like a veil of fire. He could ignite my deepest desires with a single glance. I decided right then and there no more reading romance novels by candelight.”,103,"['humor', 'romance-novels']"
2542,James Dashner,“Thomas: Is it [my brain] fixed?,102,"['brain', 'humor', 'maze-runner', 'mind-control', 'sarcasm', 'sci-fi']"
2543,Roger Zelazny,"“A totally nondenominational prayer: Insofar as I may be heard by anything, which may or may not care what I say, I ask, if it matters, that I be forgiven for anything I may have done or failed to do which requires forgiveness.  Conversely, if not forgiveness but something else may be required to insure any possible benefit for which I may be eligible after the destruction of my body, I ask that this, whatever it may be, be granted or withheld, as the case may be, in such a manner as to insure said benefit. I ask this in my capacity as your elected intermediary between yourself and that which may not be yourself, but which may have an interest in the matter of your receiving as much as it is possible for you to receive of this thing, and which may in some way be influenced by this ceremony. Amen.”",101,"['agnostic', 'agnosticism', 'bureaucracy', 'funny', 'humor', 'mythology', 'parody', 'prayer', 'religion']"
2544,Bauvard,“The idealist hopes. The romantic sees doom. The postmodernist sees doom and hopes.”,100,"['funny', 'humor', 'idealism']"
2545,Susan Elizabeth Phillips,"“I happen to be immature, undisciplined, and self-centered, pretty much a little boy in a man's body, although I'd appreciate it if you didn't quote me on that.",99,"['humor', 'men']"
2546,Rachel Caine,"“Shut up!"" Eve yelled from somewhere upstairs. ""Jackass!""",99,['humor']
2547,Cassandra Clare,"“Why are we bringing him along, again?"" Will inquired, of the world in general as well as his sister.",99,"['cecily-herondale', 'gabriel-lightwood', 'humor', 'marriage', 'p-541', 'tessa-gray', 'william-herondale']"
2548,Rachel Caine,"“See?"" she heard Shane yell at the kitchen. ""She doesn't stomp around like a cattle stampede!""",98,"['eve-rosser', 'humor', 'morganville-vampires', 'shane-collins']"
2549,Tom Upton,“Do you realize how hard it is to keep your mind clear when somebody’s telling you to keep your mind clear?”,97,['humor']
2550,J.D. Robb,"“Do little pink fairies sing and dance in your world, Peabody?""",229,['humor']
2551,Stephen King,“The Lord is my shepherd. I shall not want for nothing. He makes me lie down in the green pastures. He greases up my head with oil. He gives me kung-fu in the face of my enemies. Amen”,225,"['humor', 'inspirational']"
2552,Morrissey,"“I can chase you, and I can catch you,",220,"['humor', 'life', 'love', 'lyrics', 'music']"
2553,lyn key,"“Nozy Cat lifted one sleepy eyelid, and his marble blue eye glared at her for interrupting his sacred nap. He wore a yellow collar with little red stars printed on it. His second eyelid also opened, and he gave them his irritated blue-eyed glare.”",204,"['cozies', 'cozy', 'cozy-mysteries', 'cozy-mystery', 'humor', 'mysteries-cozy', 'romance', 'whodunit', 'women-sleuths']"
2554,William Goldman,“The Prince found Buttercup waiting unhappily outside his chamber doors.,173,"['humor', 'love']"
2555,J.K. Rowling,“Merlin’s beard.”,170,"['humor', 'merlin']"
2556,J.K. Rowling,"“The poor things keep calling in those – those pumbles, I think they're called – you know, the ones who mend pipes and things – """,168,"['harry-potter', 'humor', 'plumber', 'weasley']"
2557,Brian Andreas,"“A few said they'd be horses. Most said they'd be some sort of cat. My friend said she'd like to come back as a porcupine. I don't like crowds, she said. ”",163,"['friendship', 'humor', 'story-people']"
2558,Kristin Cashore,"“To Garan's credit, the treatment of Dellian prisoners did change after that. One particularly laconic man, after a session in which Fire learned positively nothing, thanked her for it specifically. ""Best dungeons I ever been in,"" he said, chewing on a toothpick.",159,['humor']
2559,Mark Twain,“In Paris they just simply opened their eyes and stared when we spoke to them in French! We never did succeed in making those idiots understand their own language.”,155,"['french', 'humor', 'irony', 'language']"
2560,Ogden Nash,"“Some pains are physical, and some pains are mental, but the one that's both is dental.”",135,"['dental', 'humor', 'pain']"
2561,J.K. Rowling,“I can't give a Professor love!”,132,['humor']
2562,Patrick Rothfuss,"“... for most practical purposes, Tarbean had two parts: Waterside and Hillside. Waterside is where people are poor. That makes them beggars, thieves and whores. Hillside is where people are rich. That makes them solicitors, politicians and courtesans.”",126,"['humor', 'society']"
2563,Terry Pratchett,“How can you protect yourself by carrying a sword if you don’t know how to use it?’,122,"['humor', 'self-defense']"
2564,Kresley Cole,“Darwin says people like you need to die.” (Carrow)”,121,['humor']
2565,Ambrose Bierce,“,114,"['assertions', 'certainty', 'errors', 'humor', 'mistakes', 'positive', 'satire', 'self-assurance']"
2566,Loretta Chase,"“With the world securely in order, Dain was able to devote the leisurely bath time to editing his mental dictionary. He removed his wife from the general category labeled ""Females"" and gave her a section of her own. He made a note that she didn't find him revolting, and proposed several explanations: (a) bad eyesight and faulty hearing, (b)a defect in a portion of her otherwise sound intellect, (c) an inherited Trent eccentricity, or (d) an act of God. Since the Almighty had not done him a single act of kindness in at least twenty-five years, Dain thought it was about bloody time, but he thanked his Heavenly Father all the same, and promised to be as good as he was capable of being.”",114,"['humor', 'jessica-trent', 'romance']"
2567,Carrie Fisher,“Instant gratification takes too long.”,106,['humor']
2568,David Sedaris,"“When forced to leave my house for an extended period of time, I take my typewriter with me, and together we endure the wretchedness of passing through the X-ray scanner. The laptops roll merrily down the belt, while I’m instructed to stand aside and open my bag. To me it seems like a normal enough thing to be carrying, but the typewriter’s declining popularity arouses suspicion and I wind up eliciting the sort of reaction one might expect when traveling with a cannon.",105,['humor']
2569,Patricia Briggs,"“You should be home sleeping. What is the use of having a man in the house, if he cannot take care of you for a while?”",101,"['humor', 'mercy', 'zee']"
2570,Steven Wright,"“It doesn’t matter what temperature a room is, it’s always room temperature.”",100,['humor']
2571,Melina Marchetta,"“I didn't know you had a girlfriend, Griggs."" Anson Choi feigns surprise. ""What's her name?""",100,"['humor', 'melina-marchetta', 'on-the-jellicoe-road', 'romance']"
2572,Cinda Williams Chima,"“Well, I believe she went in to rescue some Raggers from the pits,” Cuffs said. “She wasn’t all that specific.”",100,['humor']
2573,Cassandra Clare,"“I knew you were crazy, but I didn't realize that you were out of your goddamned mind!!”",100,"['city-of-lost-souls', 'humor']"
2574,Anonymous,"“Religion is like a blind man looking in a black room for a black cat that isn't there, and finding it.”",99,"['deceit', 'funny', 'humor', 'lies', 'myth', 'skeptic', 'skepticism', 'wishful-thinking']"
2575,David Eddings,"“I thought you said you were the one in charge!"" Ce'Nedra exclaimed.",98,"['ce-nedra', 'humor', 'prince-kheldar', 'silk']"
2576,Wodehouse,"“As for Gussie Finknottle, many an experienced undertaker would have been deceived by his appearance and started embalming on sight.”",96,"['death', 'depression', 'humor', 'undertakers']"
2577,Morrissey,“Can you squeeze me,96,"['humor', 'lyrics', 'music']"
2578,P.C. Cast,“Who knew hitting my head and passing out would be so much fun?”,96,"['fun', 'funny', 'humor', 'marked']"
2579,Joss Whedon,"“As we all know, blinking lights means science.”",95,"['humor', 'science']"
2580,Ambrose Bierce,"“Selfish, adj. Devoid of consideration for the selfishness of others.”",264,"['definition', 'humor']"
2581,Laurell K. Hamilton,“I'd never met coffee that wasn't wonderful. It was just a matter of how,218,"['anita-blake', 'humor', 'laurell-k-hamilton']"
2582,Greg Behrendt,“Cheaters never prosper. (Because they suck.) ”,208,"['dating', 'humor']"
2583,George Carlin,“Electricity is really just organized lightning”,197,"['anarchy', 'electricity', 'freedom', 'humor', 'lightning', 'perspective']"
2584,Bill Watterson,“I'm not a vegetarian! I'm a dessertarian!”,185,"['calvin', 'dessert', 'humor']"
2585,A.A. Milne,"“Always watch where you are going. Otherwise, you may step on a piece of the Forest that was left out by mistake.”",179,['humor']
2586,George Carlin,"“And here's something else, another problem you might have: Suppose your prayers aren't answered. What do you say? ""Well, it's God's will."" ""Thy Will Be Done."" Fine, but if it's God's will, and He's going to do what He wants to anyway, why the fuck bother praying in the first place? Seems like a big waste of time to me! Couldn't you just skip the praying part and go right to His Will? It's all very confusing.”",152,"['humor', 'prayer', 'religion']"
2587,Richelle Mead,"“That's ridiculous."" Especially the part about Christian being manly.”",149,"['humor', 'rose-hathaway']"
