,Author,Quotes,Likes,Tags
1405,Erich Fromm,"“Our whole culture is based on the appetite for buying, on the idea of a mutually favorable exchange. Modern man's happiness consists in the thrill of looking at the shop windows, and in buying all that he can afford to buy, either for cash or on installments. He (or she) looks at people in a similar way. For the man an attractive girl—and for the woman an attractive man—are the prizes they are after. 'Attractive' usually means a nice package of qualities which are popular and sought after on the personality market. What specifically makes a person attractive depends on the fashion of the time, physically as well as mentally. During the twenties, a drinking and smoking girl, tough and sexy, was attractive; today the fashion demands more domesticity and coyness. At the end of the nineteenth and the beginning of this century, a man had to be aggressive and ambitious—today he has to be social and tolerant—in order to be an attractive 'package'. At any rate, the sense of falling in love develops usually only with regard to such human commodities as are within reach of one's own possibilities for exchange. I am out for a bargain; the object should be desirable from the standpoint of its social value, and at the same time should want me, considering my overt and hidden assets and potentialities. Two persons thus fall in love when they feel they have found the best object available on the market, considering the limitations of their own exchange values. Often, as in buying real estate, the hidden potentialities which can be developed play a considerable role in this bargain. In a culture in which the marketing orientation prevails, and in which material success is the outstanding value, there is little reason to be surprised that human love relations follow the same pattern of exchange which governs the commodity and the labor market.”",11,"['exchange', 'love', 'personality-market', 'philosophy', 'psychology']"
1406,Shah Asad Rizvi,"“Through synergy of intellect, artistry and grace came into existence the blessing of a dancer.”",10,"['artist', 'artists', 'artists-quotes', 'author', 'bachata', 'baila', 'bailando', 'ballerina', 'ballet', 'ballet-dancer', 'ballroom', 'ballroom-dance', 'ballroom-dancing', 'belly-dance', 'belly-dancer', 'belly-dancing', 'bhangra', 'boogie-woogie', 'choreographer', 'choreography', 'contemporary-dance', 'dance', 'dance-academy', 'dance-class', 'dance-costume', 'dance-festival', 'dance-floor', 'dance-life', 'dance-photography', 'dance-quote', 'dance-quotes', 'dance-shoes', 'dance-show', 'dance-studio', 'dance-wear', 'dancehall-dance', 'dancer', 'dancing', 'danza', 'disco-dance', 'disco-dancing', 'electronic-dance', 'figure-skater', 'figure-skating', 'flamenco', 'folk-dance', 'freestyle', 'gymnastics', 'ice-skating', 'inspirational-quotes', 'jazz-dance', 'kathak', 'kizomba', 'latin-dance', 'life-quotes', 'mambo', 'modern-dance', 'motion', 'motivational-quotes', 'movement', 'movements', 'philosopher', 'philosophy', 'poet', 'poetry', 'quote', 'quote-of-the-day', 'quotes', 'raqs-sharqi', 'reggae-dance', 'reggaeton', 'rumi', 'salsa', 'salsa-dance', 'samba', 'shah-asad-rizvi', 'street-dance', 'sway', 'swing-dance', 'tango', 'tap-dance', 'word-porn', 'words-of-wisdom', 'writer', 'writing', 'zouk', 'zumba-dance']"
1407,Charles Slagle,“The statement ‘There is nothing more American than an Indian’ happens to be a multidimensional paradox. Try and not say too many of those. That might open your mind to ideas that could cause sanity point loss.”,9,"['humor', 'inspirational', 'life', 'love', 'philosophy', 'poetry', 'religion', 'truth', 'wisdom', 'writing']"
1408,Sarah Crossan,"“Plato claimed that we were all joined to someone else once, we were humans with four arms and four legs, and a head of two faces, but we were so powerful we threatened to topple the Gods. So they split us from our sole mates down the middle, and doomed us to live forever without our counterparts”",9,"['love', 'one', 'philosophy', 'plato', 'soulmates']"
1409,Plotinus,“Bad men rule by the feebleness of the ruled; and this is just; the triumph of weaklings would not be just.”,9,['philosophy']
1410,George Orwell,"“Windmill or no windmill, he said, life would go on as it had always gone on--that is, badly.”",156,"['life', 'philosophy', 'satire', 'wisdom']"
1411,Ki Longfellow,"“What comes, is called.”",116,"['christian-history', 'hypatia-of-alexandria', 'mathematics', 'philosophy', 'spirituality']"
1412,Peter Kreeft,"“Our culture has filled our heads but emptied our hearts, stuffed our wallets but starved our wonder. It has fed our thirst for facts but not for meaning or mystery. It produces ""nice"" people, not heroes.”",112,"['catholicism', 'christianity', 'culture', 'culture-critique', 'heroes', 'jesus-shock', 'philosophy', 'spirituality', 'theology']"
1413,Aberjhani,"“Love taught me to die with dignity that I might come forth anew in splendor. Born once of flesh, then again of fire, I was reborn a third time to the sound of my name humming haikus in heaven’s mouth.”",85,"['death', 'dignity', 'faith', 'haiku', 'healing', 'heaven', 'human-mortality', 'love', 'metaphysics', 'national-poetry-month', 'philosophy', 'rebirth', 'recovery', 'resurrection', 'spirituality', 'starting-over', 'wisdom']"
1414,Albert Camus,"“To stay or to go, it amounted to the same thing.”",63,"['absurd', 'choices', 'existentialism', 'philosophy']"
1415,Susanna Kaysen,"“The debate was wearing me out. Once you've posed that question, it won't go away. I think many people kill themselves simply to stop the debate about whether they will or they won't. Anything I thought or did was immediately drawn into the debate. Made a stupid remark—why not kill myself? Missed the bus—better put an end to it all. Even the good got in there. I liked that movie—maybe I shouldn’t kill myself.”",61,"['girl-interrupted', 'philosophy', 'suicide']"
1416,Mark Rowlands,"“In the end, it is our defiance that redeems us. If wolves had a religion – if there was a religion of the wolf – that it is what it would tell us.”",61,"['animal', 'defiance', 'heart', 'inspiring', 'learning', 'philosophy', 'redemption', 'wolf']"
1417,George Carlin,"“There are no bad words. Bad thoughts. Bad intentions, and wooooords.”",45,"['comedy', 'george-carlin', 'humor', 'philosophy']"
1418,Woodrow Wilson,“We are citizens of the world. The tragedy of our times is that we do not know this.”,44,"['inspirational', 'philosophy', 'world']"
1419,Aristotle,"“With the truth, all given facts harmonize; but with what is false, the truth soon hits a wrong note.”",41,"['music', 'philosophy', 'truth']"
1420,George Santayana,“Beauty as we feel it is something indescribable; what it is or what it means can never be said.”,40,"['fiction', 'personal-growth', 'philosophy', 'self-esteem', 'self-help']"
1421,Bertrand Russell,“The search for something permanent is one of the deepest of the instincts leading men to philosophy.”,40,"['permanence', 'permanent', 'philosophy']"
1422,Gregory David Roberts,"“There is no man, and no place, without war. The only thing we can do is choose a side, and fight. That is the only choice we get - who we fight for, who we fight against. That is life.”",39,"['inspirational', 'philosophy']"
1423,E. Lockhart,“I think it was the institution...I was trying to master it.”,33,"['institution', 'master', 'mental', 'obsession', 'philosophy', 'strong']"
1424,Virgil,"“Omnia vincit amor"" - ""Love conquers all”",32,"['love', 'philosophy']"
1425,Doug Dillon,“Treat everyone you meet as if they were you.”,32,"['identity', 'inspiration', 'mindfulness', 'people', 'philosophy']"
1426,Marsilio Ficino,“Why do we think love is a magician? Because the whole power of magic consists in love. The work of magic is the attraction of one thing by another because of a certain affinity of nature.”,29,"['italy', 'love', 'magic', 'philosophy', 'renaissance', 'spirituality']"
1427,Zack W. Van,“The truth is helpless when up against perception”,26,"['life', 'perception', 'philosophy', 'truth', 'zack-w-van']"
1428,Victor Hugo,“When the heart is dry the eye is dry.”,23,"['heart', 'philosophy', 'tears']"
1429,Anne Fortier,"“Was I insane? Maybe. But then, there were many different kinds of insanity. Aunt Rose had always taken for granted that the whole world was in a state of constantly fluctuating madness, and that a neurosis was not an illness, but a fact of life, like pimples. Some have more, some have less, but only truly abnormal people have none at all. This commonsense philosophy had consoled me many times before, and it did now, too.”",20,"['insanity', 'life', 'philosophy']"
1430,Epicurus,"“The wise man who has become accustomed to necessities knows better how to share with others than how to take from them, so great a treasure of self-sufficiency has he found.”",18,['philosophy']
1431,Bertrand Russell,"“There lies before us, if we choose, continual progress in happiness, knowledge and wisdom. Shall we instead choose death, because we cannot forget our quarrels? I appeal as a human being to human beings; remember your humanity, and forget the rest.”",18,"['humanism', 'inspirational', 'peace', 'philosophy']"
1432,Lucretius,"“The supply of matter in the universe was never more tightly packed than it is now, or more widely spread out. For nothing is ever added to it or subtracted from it. It follows that the movement of atoms today is no different from what it was in bygone ages and always will be. So the things that have regularly come into being will continue to come into being in the same manner; they will be and grow and flourish so far as each is allowed by the laws of nature.”",17,"['atoms', 'lucretius', 'nature', 'philosophy', 'universe']"
1433,Charles Alexander (Ohiyesa) Eastman,“The logical man must either deny all miracles or none.”,15,"['logic', 'miracle', 'philosophy']"
1434,Herman Melville,"“So, when on one side you hoist in Locke's head, you go over that way; but now, on the other side, hoist in Kant's and you come back again; but in very poor plight. Thus, some minds for ever keep trimming boat. Oh, ye foolish! throw all these thunder-heads overboard, and then you will float light and right.”",14,['philosophy']
1435,أبو يعرب المرزوقي,“أسمع من المحيط إلى الخليج أن من لا يقدر على إفهامنا لم تحل معادلات الدرجة الثانية بالطريقة التي تحل بها يخرف حول ابستمولوجية السقوط الحر ونسبية اينشتاين خلطا بين التعليقات الإيديولوجية والنفسية على مايزعم جاريا في وعي العلماء وتصوراتهم وبين فهم آليات الإبداع العلمي وقوانينه”,13,"['epistemology', 'hermeneutics', 'intellectual', 'literature', 'mind', 'philosophy', 'religion']"
1436,Lynn Cullen,"“Every heart, it have its own ache.”",12,"['heartache', 'philosophy']"
1437,Benny Bellamacina,"“Love life, Live Love”",11,"['life', 'love', 'peoms', 'philosophy', 'poetry']"
1438,Benny Bellamacina,“There's no greater show on earth than observing human nature”,11,"['life', 'love', 'philosophy', 'wisdom']"
1439,Friedrich Nietzsche,“All that exists is just and unjust and is equally justified in both respects.”,9,['philosophy']
1440,Suzy Kassem,"“The human body resonates at the same frequency as Mother Earth. So instead of only focusing on trying to save the earth, which operates in congruence to our vibrations, I think it is more important to be one with each other. If you really want to remedy the earth, we have to mend mankind. And to unite mankind, we heal the Earth. That is the only way. Mother Earth will exist with or without us. Yet if she is sick, it is because mankind is sick and separated. And if our vibrations are bad, she reacts to it, as do all living creatures.”",70,"['animals', 'change', 'consciousness', 'divided', 'division', 'earth', 'environment', 'environmentalism', 'exist', 'existence', 'global-citizen', 'global-village', 'harmony', 'heal', 'human', 'human-body', 'human-condition', 'human-race', 'humanism', 'humanist', 'humanity', 'life', 'love', 'man', 'mankind', 'mend', 'mother-earth', 'philosophy', 'philosophy-of-life', 'planet', 'race', 'races', 'remedy', 'resonance', 'resonate', 'save-the-earth', 'save-the-planet', 'separation', 'sick', 'sickness', 'synergy', 'unite', 'united', 'vibrations', 'world-change', 'world-citizen']"
